"i","j","k","a_ijk"#0.00020875905683771526,0.20875905683771503,0.00020875905683771526,0.20875905683771503,30,-0.03510000000000002,True,False,None
0,6,6,-1.0529911742727461e-18
0,6,7,-2.5238719726465486e-17
0,6,8,-2.761390130831908e-17
0,6,9,-7.322311130288804e-17
0,6,10,-4.788572867989905e-17
0,6,11,-6.847017430259414e-17
0,6,12,-1.725490642124118e-17
0,6,13,4.540282321560071e-17
0,6,14,5.671055365893798e-17
0,6,15,1.0007879868513438e-16
0,6,16,3.5050723089536065e-17
0,6,17,-9.278816541073358e-17
0,6,18,-4.9753532454616425e-17
0,6,19,2.3910395342005832e-17
0,6,20,5.671030284338253e-17
0,6,21,1.9470427359311097e-17
0,6,22,4.869157987074195e-19
0,6,23,-1.1495254494665124e-17
0,6,24,1.911282045898062e-17
0,6,25,9.945156117521995e-18
0,6,26,5.96154521809502e-17
0,6,27,1.371839124875367e-16
0,6,28,1.467155503154366e-16
0,6,29,4.8961375872582895e-17

0,7,0,3.1903239565678004e-17
0,7,1,-3.864139243745769e-17
0,7,2,4.826848528394046e-14
0,7,3,4.154057313491256e-14
0,7,4,1.0514276397597717e-14
0,7,5,-2.2060601419428126e-17
0,7,6,-2.523871972646877e-17
0,7,7,2.7606343782975883e-17
0,7,8,2.724508922389264e-17
0,7,9,4.8752977951130283e-17
0,7,10,7.789496529188725e-17
0,7,11,4.695416770878016e-17
0,7,12,3.33436195693665e-17
0,7,13,-1.7754229707292993e-17
0,7,14,-9.331536846639621e-17
0,7,15,-6.752302322533448e-17
0,7,16,-4.8313480014620173e-17
0,7,17,3.6564523714409106e-17
0,7,18,1.0280019644726066e-16
0,7,19,-1.7006858357714703e-17
0,7,20,-7.75710543317399e-17
0,7,21,-2.6245688724932578e-17
0,7,22,1.3982272917157038e-17
0,7,23,-7.40970668603235e-18
0,7,24,-3.2202796402727433e-18
0,7,25,-2.0523027420614763e-17
0,7,26,-5.76749607689194e-17
0,7,27,-1.5730757493802011e-16
0,7,28,-1.52355596181912e-16
0,7,29,-5.406123148299224e-17

0,8,0,1.3041000954979663e-17
0,8,1,-1.6267225537874918e-17
0,8,2,-4.6496248841211776e-14
0,8,3,-3.996640722374604e-14
0,8,4,-1.0184117995374482e-14
0,8,5,9.427763109046477e-17
0,8,6,-2.7613901308320302e-17
0,8,7,2.724508922389535e-17
0,8,8,-4.3915488650181614e-17
0,8,9,-3.5859928971299106e-17
0,8,10,-6.132411045076076e-17
0,8,11,-6.418369226436174e-17
0,8,12,-3.5274462862752605e-17
0,8,13,3.1263768920048725e-17
0,8,14,3.531890700080876e-17
0,8,15,1.2543837945370492e-16
0,8,16,2.7735930667038205e-17
0,8,17,-5.228314065800914e-17
0,8,18,-5.474947537886235e-17
0,8,19,4.9791971582680745e-18
0,8,20,4.7776738589308323e-17
0,8,21,4.405857990849226e-17
0,8,22,-2.2892985405461245e-18
0,8,23,-6.925436651924265e-18
0,8,24,1.525329843179425e-17
0,8,25,1.460118716640286e-17
0,8,26,6.389212676608205e-17
0,8,27,1.6323592949284838e-16
0,8,28,1.66087908334431e-16
0,8,29,5.600950649593595e-17

0,9,0,-8.781161464885772e-18
0,9,1,1.1164156193364005e-17
0,9,2,4.451260107470247e-14
0,9,3,3.837899834040719e-14
0,9,4,9.670554491607142e-15
0,9,5,-2.5144811658237835e-18
0,9,6,-7.322311130288936e-17
0,9,7,4.8752977951133895e-17
0,9,8,-3.5859928971298434e-17
0,9,9,6.781250761760197e-17
0,9,10,2.989338326695711e-17
0,9,11,6.329941020720282e-17
0,9,12,3.161998712281013e-17
0,9,13,6.790339682450314e-18
0,9,14,-8.21497602356005e-17
0,9,15,-3.8072786119339174e-17
0,9,16,-9.878672206213923e-17
0,9,17,4.185430040770531e-17
0,9,18,8.320957317251188e-17
0,9,19,-3.7929594211500094e-18
0,9,20,-7.532945248639556e-17
0,9,21,-1.7788426490476227e-17
0,9,22,-9.800328717395647e-18
0,9,23,8.358583150668806e-19
0,9,24,-8.023846486939174e-18
0,9,25,-1.552700598726603e-17
0,9,26,-7.125064539605686e-17
0,9,27,-1.6777184493506884e-16
0,9,28,-1.7386544850400165e-16
0,9,29,-5.895040141061789e-17

0,10,0,-2.9161151395420836e-17
0,10,1,4.037834047139096e-17
0,10,2,-4.255607148271332e-14
0,10,3,-3.6579104024091614e-14
0,10,4,-9.335957890403026e-15
0,10,5,1.1759047772633237e-16
0,10,6,-4.78857286798966e-17
0,10,7,7.789496529189216e-17
0,10,8,-6.132411045075851e-17
0,10,9,2.989338326695809e-17
0,10,10,-7.002603806575975e-17
0,10,11,-2.2332591817840935e-17
0,10,12,-4.1719727990110945e-17
0,10,13,1.379284002945935e-17
0,10,14,1.401767441695554e-17
0,10,15,1.1143612045722477e-16
0,10,16,4.0459247016662135e-18
0,10,17,1.4151546943848342e-17
0,10,18,-5.0295619745674725e-17
0,10,19,-1.1573669753206357e-17
0,10,20,3.493550169781419e-17
0,10,21,5.814061951309018e-17
0,10,22,-5.540149429938566e-18
0,10,23,4.762290293455742e-18
0,10,24,9.640275477109452e-18
0,10,25,1.6876438865303725e-17
0,10,26,6.488721622015801e-17
0,10,27,1.8130371145287548e-16
0,10,28,1.7701167738771688e-16
0,10,29,5.968827274193102e-17

0,11,0,-4.2623103553858486e-17
0,11,1,6.891504710329592e-17
0,11,2,4.049944068457592e-14
0,11,3,3.491781458466089e-14
0,11,4,8.80884786581318e-15
0,11,5,-2.7314749083248294e-18
0,11,6,-6.847017430259434e-17
0,11,7,4.695416770878165e-17
0,11,8,-6.418369226436063e-17
0,11,9,6.329941020720387e-17
0,11,10,-2.233259181784084e-17
0,11,11,4.935992954290245e-17
0,11,12,1.2316092361525435e-17
0,11,13,-5.470354642864222e-18
0,11,14,-3.526937459935152e-17
0,11,15,-2.738566707645539e-17
0,11,16,-8.85155494652112e-17
0,11,17,4.494772634554407e-17
0,11,18,3.4129583458163164e-17
0,11,19,-1.701295056095307e-17
0,11,20,-3.778940461887638e-17
0,11,21,-1.749440494348727e-17
0,11,22,-2.3593075617465053e-17
0,11,23,-2.6980898382005837e-18
0,11,24,-4.927296337463133e-18
0,11,25,-1.886498800995595e-17
0,11,26,-7.086916477807231e-17
0,11,27,-1.7958480844130665e-16
0,11,28,-1.8065403793981712e-16
0,11,29,-6.72872913962479e-17

0,12,0,-4.3675145927567404e-17
0,12,1,8.728182141730827e-17
0,12,2,-3.8520648743545705e-14
0,12,3,-3.317181137708242e-14
0,12,4,-8.426136391226393e-15
0,12,5,5.055202714585304e-17
0,12,6,-1.725490642123903e-17
0,12,7,3.33436195693693e-17
0,12,8,-3.527446286275074e-17
0,12,9,3.1619987122810896e-17
0,12,10,-4.1719727990110445e-17
0,12,11,1.2316092361525931e-17
0,12,12,-2.08886854455725e-18
0,12,13,2.6534619142371704e-18
0,12,14,4.921997140914623e-17
0,12,15,3.099048598837451e-17
0,12,16,8.621809615099756e-18
0,12,17,1.9977892040031366e-17
0,12,18,-2.873751668644564e-17
0,12,19,-1.0469144375333319e-17
0,12,20,5.660442795409392e-17
0,12,21,2.1312545284156104e-17
0,12,22,9.197091591271457e-18
0,12,23,4.8121937626216605e-18
0,12,24,2.1875552869915146e-17
0,12,25,1.3090404558874012e-18
0,12,26,7.972592081134567e-17
0,12,27,1.76429190502073e-16
0,12,28,1.9338763732248986e-16
0,12,29,5.168474048295196e-17

0,13,0,-2.748246801230402e-17
0,13,1,9.414514079356738e-17
0,13,2,3.658285184739112e-14
0,13,3,3.146231735658201e-14
0,13,4,8.037574811185907e-15
0,13,5,-6.319897790506604e-17
0,13,6,4.5402823215598776e-17
0,13,7,-1.775422970729424e-17
0,13,8,3.1263768920048177e-17
0,13,9,6.7903396824492316e-18
0,13,10,1.3792840029459034e-17
0,13,11,-5.470354642864276e-18
0,13,12,2.6534619142371184e-18
0,13,13,-7.243348716713547e-17
0,13,14,8.790228163150766e-18
0,13,15,-8.772578144717861e-17
0,13,16,1.9021679659539973e-17
0,13,17,2.02487286187751e-17
0,13,18,2.156634510004996e-17
0,13,19,-6.065954225194932e-17
0,13,20,9.493261655866753e-18
0,13,21,-5.2250968552667674e-17
0,13,22,1.0222512652173731e-17
0,13,23,-3.0076369598922637e-17
0,13,24,1.3234743859839161e-17
0,13,25,-4.319125017598491e-17
0,13,26,-4.5023080204206274e-17
0,13,27,-2.0485045306826772e-16
0,13,28,-1.6532173147132767e-16
0,13,29,-8.457820783516605e-17

0,14,0,8.05380787648155e-18
0,14,1,5.551593726965048e-17
0,14,2,-3.4628782884268865e-14
0,14,3,-2.990716415779204e-14
0,14,4,-7.520477145725461e-15
0,14,5,-5.39381175550432e-17
0,14,6,5.671055365893852e-17
0,14,7,-9.331536846639653e-17
0,14,8,3.5318907000809016e-17
0,14,9,-8.214976023560118e-17
0,14,10,1.4017674416955408e-17
0,14,11,-3.5269374599351104e-17
0,14,12,4.921997140914665e-17
0,14,13,8.790228163150615e-18
0,14,14,1.200323581657184e-16
0,14,15,-2.6087810002879036e-17
0,14,16,7.179898416712836e-17
0,14,17,-7.602448976273124e-17
0,14,18,-5.276455833662016e-18
0,14,19,3.877823090623688e-18
0,14,20,1.0284391075195509e-16
0,14,21,-3.799054183238288e-17
0,14,22,4.1620976813929836e-17
0,14,23,-1.8045192875490942e-17
0,14,24,4.6576209198589016e-17
0,14,25,-2.109082305445899e-17
0,14,26,1.0440229012508288e-16
0,14,27,1.5288930309986628e-16
0,14,28,2.1142889533236578e-16
0,14,29,3.924910074596308e-17

0,15,0,5.811899836132345e-17
0,15,1,-1.9846342279384704e-17
0,15,2,3.2844794703469524e-14
0,15,3,2.8215288940381302e-14
0,15,4,7.240592299798127e-15
0,15,5,-9.895834677526425e-17
0,15,6,1.0007879868513489e-16
0,15,7,-6.752302322533462e-17
0,15,8,1.25438379453706e-16
0,15,9,-3.807278611933931e-17
0,15,10,1.1143612045722496e-16
0,15,11,-2.7385667076454235e-17
0,15,12,3.099048598837534e-17
0,15,13,-8.772578144717833e-17
0,15,14,-2.6087810002878183e-17
0,15,15,-1.3830069398545743e-16
0,15,16,6.600136028159281e-17
0,15,17,-2.0410186005004053e-17
0,15,18,7.547392828308671e-17
0,15,19,-6.113320835425632e-17
0,15,20,-1.203216951928054e-17
0,15,21,-8.184365614922941e-17
0,15,22,5.0598892724281686e-17
0,15,23,-4.250814176519594e-17
0,15,24,1.5614911806478093e-17
0,15,25,-5.2614746214639417e-17
0,15,26,-3.259821616598083e-17
0,15,27,-2.1289629151960598e-16
0,15,28,-1.5769258210075886e-16
0,15,29,-8.252416070419325e-17

0,16,0,1.0910408765521364e-16
0,16,1,-1.4044351413402536e-16
0,16,2,-3.103639791228129e-14
0,16,3,-2.673628824424753e-14
0,16,4,-6.76047316394036e-15
0,16,5,1.85060254412515e-17
0,16,6,3.5050723089537365e-17
0,16,7,-4.8313480014620204e-17
0,16,8,2.7735930667039727e-17
0,16,9,-9.878672206213854e-17
0,16,10,4.045924701667158e-18
0,16,11,-8.851554946521036e-17
0,16,12,8.621809615100937e-18
0,16,13,1.9021679659540552e-17
0,16,14,7.179898416713019e-17
0,16,15,6.60013602815927e-17
0,16,16,8.135951698656737e-17
0,16,17,-8.482369591857302e-17
0,16,18,-1.3796600887200297e-17
0,16,19,7.52082371706178e-18
0,16,20,6.828244995616105e-17
0,16,21,4.728076409689786e-18
0,16,22,3.545382593076332e-17
0,16,23,-1.98487416571965e-17
0,16,24,2.6134176117343128e-17
0,16,25,5.434264486550771e-18
0,16,26,8.691582896468643e-17
0,16,27,1.6238951204818687e-16
0,16,28,1.8906891534410251e-16
0,16,29,6.148208436278961e-17

0,17,0,1.387310917599441e-16
0,17,1,-2.52399235455253e-16
0,17,2,2.9310303744469234e-14
0,17,3,2.531217080647178e-14
0,17,4,6.32776985864297e-15
0,17,5,1.2326834915636057e-17
0,17,6,-9.278816541073251e-17
0,17,7,3.656452371440883e-17
0,17,8,-5.228314065800862e-17
0,17,9,4.185430040770566e-17
0,17,10,1.41515469438492e-17
0,17,11,4.494772634554365e-17
0,17,12,1.997789204003237e-17
0,17,13,2.024872861877516e-17
0,17,14,-7.602448976272927e-17
0,17,15,-2.0410186005005e-17
0,17,16,-8.482369591857346e-17
0,17,17,1.990287720055512e-17
0,17,18,3.3337393326382006e-17
0,17,19,5.177608641653222e-18
0,17,20,-7.439688041089513e-17
0,17,21,-1.236283534456798e-17
0,17,22,-1.6884301628803684e-17
0,17,23,5.212955348331395e-18
0,17,24,-2.634140158280539e-17
0,17,25,1.2728415938116024e-18
0,17,26,-8.546014990172005e-17
0,17,27,-1.6274620049689816e-16
0,17,28,-1.95175160181918e-16
0,17,29,-3.3805874146580356e-17

0,18,0,1.173855927404159e-16
0,18,1,-2.2252655699282897e-16
0,18,2,-2.7750510376578314e-14
0,18,3,-2.3835065679828515e-14
0,18,4,-6.101057511446528e-15
0,18,5,1.085568904510841e-16
0,18,6,-4.975353245461626e-17
0,18,7,1.0280019644726038e-16
0,18,8,-5.4749475378862644e-17
0,18,9,8.32095731725121e-17
0,18,10,-5.029561974567456e-17
0,18,11,3.4129583458162326e-17
0,18,12,-2.873751668644509e-17
0,18,13,2.156634510004878e-17
0,18,14,-5.276455833660801e-18
0,18,15,7.5473928283084e-17
0,18,16,-1.3796600887203303e-17
0,18,17,3.3337393326379744e-17
0,18,18,-3.844200076288486e-17
0,18,19,3.290971282040367e-17
0,18,20,1.7420745383274375e-17
0,18,21,5.799345262298613e-17
0,18,22,-1.067448967796716e-17
0,18,23,1.7339846436816504e-17
0,18,24,-7.760496022721356e-18
0,18,25,3.855855420344643e-17
0,18,26,4.854096396939073e-17
0,18,27,1.9050409200415706e-16
0,18,28,1.5469114820219161e-16
0,18,29,8.453644294623041e-17

0,19,0,4.8175760653994866e-17
0,19,1,-3.3410760354249633e-17
0,19,2,2.6203992193935037e-14
0,19,3,2.2536480385646566e-14
0,19,4,5.754528829302624e-15
0,19,5,-4.7373780526226705e-17
0,19,6,2.3910395342007567e-17
0,19,7,-1.700685835771187e-17
0,19,8,4.979197158269048e-18
0,19,9,-3.792959421150082e-18
0,19,10,-1.1573669753207284e-17
0,19,11,-1.701295056095439e-17
0,19,12,-1.0469144375333185e-17
0,19,13,-6.065954225194976e-17
0,19,14,3.877823090625486e-18
0,19,15,-6.113320835425623e-17
0,19,16,7.520823717060966e-18
0,19,17,5.177608641651716e-18
0,19,18,3.2909712820401863e-17
0,19,19,-4.784382498320142e-17
0,19,20,-2.283464709440855e-17
0,19,21,-4.4218204900466927e-17
0,19,22,4.7929561285867355e-18
0,19,23,-2.426204171402758e-17
0,19,24,1.360982586023138e-17
0,19,25,-3.0733692859543187e-17
0,19,26,-5.598179241233792e-17
0,19,27,-1.836871498183744e-16
0,19,28,-1.559943211344804e-16
0,19,29,-6.83987178842013e-17

0,20,0,-2.041550233110174e-17
0,20,1,1.1954041016346573e-16
0,20,2,-2.4695654230279922e-14
0,20,3,-2.1331938828859543e-14
0,20,4,-5.35434999424098e-15
0,20,5,-4.2716697718902643e-17
0,20,6,5.671030284338236e-17
0,20,7,-7.757105433173906e-17
0,20,8,4.7776738589307374e-17
0,20,9,-7.532945248639666e-17
0,20,10,3.493550169781336e-17
0,20,11,-3.7789404618876894e-17
0,20,12,5.660442795409468e-17
0,20,13,9.493261655866259e-18
0,20,14,1.0284391075195384e-16
0,20,15,-1.2032169519280516e-17
0,20,16,6.82824499561605e-17
0,20,17,-7.43968804108956e-17
0,20,18,1.7420745383274252e-17
0,20,19,-2.2834647094408344e-17
0,20,20,9.063755374420512e-17
0,20,21,-9.922373612596236e-18
0,20,22,4.791795805293859e-17
0,20,23,-3.3150149817165447e-17
0,20,24,4.752454101291789e-17
0,20,25,-2.5881301933274324e-17
0,20,26,9.956386282870922e-17
0,20,27,1.3300030467663607e-16
0,20,28,1.996478224835325e-16
0,20,29,2.208367131747945e-17

0,21,0,-3.3874830162118554e-17
0,21,1,1.1120396123592225e-16
0,21,2,2.3321252711638457e-14
0,21,3,2.007330305231502e-14
0,21,4,5.1026478678288905e-15
0,21,5,-4.306672857243262e-17
0,21,6,1.947042735930945e-17
0,21,7,-2.6245688724932534e-17
0,21,8,4.405857990849214e-17
0,21,9,-1.7788426490476384e-17
0,21,10,5.814061951309061e-17
0,21,11,-1.749440494348797e-17
0,21,12,2.1312545284156547e-17
0,21,13,-5.225096855266884e-17
0,21,14,-3.7990541832383925e-17
0,21,15,-8.184365614922876e-17
0,21,16,4.7280764096899e-18
0,21,17,-1.2362835344568696e-17
0,21,18,5.799345262298694e-17
0,21,19,-4.4218204900466095e-17
0,21,20,-9.922373612593992e-18
0,21,21,-5.816242333823263e-17
0,21,22,1.2011759658435749e-17
0,21,23,-3.028348408492692e-17
0,21,24,1.9694968040942077e-17
0,21,25,-4.0847919293661926e-17
0,21,26,-3.532998390999987e-17
0,21,27,-1.8365784914816857e-16
0,21,28,-1.3734961068682544e-16
0,21,29,-7.889026427526994e-17

0,22,0,3.3154328666023776e-17
0,22,1,-4.2157698576215063e-17
0,22,2,-2.1995354947217785e-14
0,22,3,-1.8928781969337393e-14
0,22,4,-4.8079082589159276e-15
0,22,5,4.0225201140905415e-17
0,22,6,4.869157987075496e-19
0,22,7,1.3982272917157614e-17
0,22,8,-2.28929854054561e-18
0,22,9,-9.800328717395543e-18
0,22,10,-5.540149429937955e-18
0,22,11,-2.3593075617465937e-17
0,22,12,9.197091591271374e-18
0,22,13,1.022251265217219e-17
0,22,14,4.1620976813930255e-17
0,22,15,5.0598892724282204e-17
0,22,16,3.54538259307633e-17
0,22,17,-1.6884301628804996e-17
0,22,18,-1.0674489677967505e-17
0,22,19,4.792956128584049e-18
0,22,20,4.791795805293648e-17
0,22,21,1.2011759658432706e-17
0,22,22,1.9180717447750785e-17
0,22,23,2.6755043452129695e-19
0,22,24,1.484591789162849e-17
0,22,25,3.336041602223695e-18
0,22,26,6.918480751220805e-17
0,22,27,1.4486842858877612e-16
0,22,28,1.5731335252774668e-16
0,22,29,5.244193155762809e-17

0,23,0,1.3055364932704266e-16
0,23,1,-2.1532103995733079e-16
0,23,2,2.0733956993004266e-14
0,23,3,1.7855435811297104e-14
0,23,4,4.523863737876613e-15
0,23,5,-2.7309608930722366e-17
0,23,6,-1.149525449466625e-17
0,23,7,-7.409706686033225e-18
0,23,8,-6.9254366519237574e-18
0,23,9,8.358583150675711e-19
0,23,10,4.762290293456105e-18
0,23,11,-2.6980898382005702e-18
0,23,12,4.812193762622392e-18
0,23,13,-3.0076369598923296e-17
0,23,14,-1.8045192875488948e-17
0,23,15,-4.2508141765196085e-17
0,23,16,-1.9848741657197553e-17
0,23,17,5.212955348329482e-18
0,23,18,1.733984643681696e-17
0,23,19,-2.426204171402811e-17
0,23,20,-3.315014981716516e-17
0,23,21,-3.0283484084926425e-17
0,23,22,2.675504345238609e-19
0,23,23,-4.159030021643287e-18
0,23,24,-8.39570536394399e-18
0,23,25,-1.2781282055512026e-17
0,23,26,-5.75386229625882e-17
0,23,27,-1.4457361200179474e-16
0,23,28,-1.5480841889166395e-16
0,23,29,-3.286790690959327e-17

0,24,0,1.46595577486518e-16
0,24,1,-2.29303452622757e-16
0,24,2,-1.9539219192729927e-14
0,24,3,-1.6838904851260196e-14
0,24,4,-4.256433380982331e-15
0,24,5,1.442564902730391e-17
0,24,6,1.911282045898044e-17
0,24,7,-3.2202796402734864e-18
0,24,8,1.5253298431794418e-17
0,24,9,-8.023846486939175e-18
0,24,10,9.640275477108454e-18
0,24,11,-4.927296337463166e-18
0,24,12,2.1875552869915534e-17
0,24,13,1.3234743859838224e-17
0,24,14,4.657620919859062e-17
0,24,15,1.561491180647768e-17
0,24,16,2.6134176117342256e-17
0,24,17,-2.6341401582806303e-17
0,24,18,-7.760496022719465e-18
0,24,19,1.3609825860231962e-17
0,24,20,4.7524541012917835e-17
0,24,21,1.969496804094122e-17
0,24,22,1.4845917891628097e-17
0,24,23,-8.395705363945148e-18
0,24,24,6.201917148295415e-18
0,24,25,1.1869656865634698e-17
0,24,26,5.782566420133295e-17
0,24,27,1.4158167529172335e-16
0,24,28,1.3576793334041495e-16
0,24,29,6.180964195774055e-17

0,25,0,7.124533034660216e-17
0,25,1,-8.742669864110819e-17
0,25,2,1.8423128707837838e-14
0,25,3,1.5852643533937444e-14
0,25,4,4.033586150497747e-15
0,25,5,-3.484850727876593e-17
0,25,6,9.945156117520606e-18
0,25,7,-2.0523027420616116e-17
0,25,8,1.4601187166402523e-17
0,25,9,-1.5527005987266227e-17
0,25,10,1.687643886530223e-17
0,25,11,-1.8864988009956277e-17
0,25,12,1.309040455888206e-18
0,25,13,-4.319125017598537e-17
0,25,14,-2.109082305445787e-17
0,25,15,-5.2614746214639577e-17
0,25,16,5.4342644865489024e-18
0,25,17,1.272841593809493e-18
0,25,18,3.855855420344664e-17
0,25,19,-3.073369285954353e-17
0,25,20,-2.588130193327427e-17
0,25,21,-4.084791929366121e-17
